Time	Iteration	AverageReward	StdRewards	MaxRewardRollout	MinRewardRollout	timesteps
2962.402049303055	680	14301.498900751149	3382.3541530071043	17032.012496915006	1598.0007160327943	38611782
3005.616994380951	690	15144.652329508815	2463.559291131741	17106.739215459635	2497.2666602446993	39212037
3047.65154504776	700	14812.371438827091	3463.566850419432	17331.875138042236	3778.4423609126547	39785499
3090.7031710147858	710	14803.753350300174	3531.781424808405	17736.411143753987	3429.519534975985	40374400
3133.4539959430695	720	15564.431363363105	2235.8118993937314	17396.396138155542	3043.513840632645	40949585
3176.586149930954	730	15380.773274768153	2469.04997323492	17967.166491704404	3658.3677741100423	41545684
3220.9509122371674	740	15483.936774552043	2725.5401870589358	17590.032979466487	3763.9663374748093	42141246
3264.854581594467	750	15769.720350789763	1991.1405345145452	18000.332647195843	4242.64571484728	42725305
3308.2956280708313	760	16036.090166100583	2377.8945027355694	17811.131771752236	3945.423850464444	43326112
3353.390551805496	770	15597.07349996091	3739.580868052101	18251.654633188915	3602.182606553439	43910949
3395.5656962394714	780	15451.20423873143	3626.8259244580545	18369.412068404283	3656.8460102165627	44514105
3439.4297659397125	790	16504.631731922982	1866.1637784517166	18264.824044414167	3966.6592734935825	45124764
3483.1107609272003	800	16139.312254501525	2746.1626259771433	18461.397409064564	3617.3094338662454	45729022
3526.785679101944	810	16449.471816696132	2831.211068577772	18664.738454082388	3670.9762826724036	46336081
3571.5172889232635	820	16816.12453893146	1266.4785220787157	18570.2782290485	11527.258288268045	46937328
3615.5621168613434	830	16210.262420015859	2531.986958517257	18613.446273954454	3928.7549247777974	47555158
3659.5538165569305	840	16700.705269441634	1826.4090922747907	18966.37115977902	9429.736055136575	48167258
3702.4129269123077	850	16378.363178174577	2442.4376752661865	19034.436918993873	3862.2398282202903	48767165
3745.5942075252533	860	16035.057343852459	2808.217257460333	18758.644206065386	3586.5915913879426	49386770
3790.0942299365997	870	15478.91504880954	3528.123006317995	18531.038096049153	3816.286022865654	49997046
3833.788146495819	880	16439.547843062013	1863.8011045591236	18466.351214341415	5073.707837707002	50602576
3876.8112514019012	890	15843.163276589266	2782.1407655741423	18531.333780828973	3861.1370250771506	51212970
3920.023857831955	900	16769.586997919687	947.1068174406391	18386.784604148022	13755.169996051043	51841218
3963.444313287735	910	16054.508563398078	2670.620144916688	18741.547749275476	3824.4763234629627	52451588
4007.787810087204	920	16509.225569874958	2158.5888575072177	18456.910091197442	3372.4672407366843	53072082
4050.6716754436493	930	15692.518110631876	3452.907568240527	18710.2163127247	3652.0368616260894	53691926
4093.4106419086456	940	16022.383442507364	2513.5388477051006	18319.42705522063	3708.297878924182	54311577
4137.053246498108	950	16427.116758008386	2251.4501204813587	19217.632425076525	4305.053468611953	54925954
4180.061374425888	960	16756.35553195288	1745.536465445648	18755.918359911142	4577.573664049906	55543007
4223.039489507675	970	16645.675205871226	2261.3505307788428	18659.695748239697	3967.088525177748	56172347
4265.681778669357	980	16544.920334297527	1793.9763783586347	18889.64940504714	8493.702665888957	56799446
4309.430210590363	990	16666.054389537967	1777.4378628147308	18803.054110805464	9020.516962891188	57416247
4352.2491908073425	1000	16904.5435168726	1629.62755583171	19281.22726955745	10617.905367186357	58028094
